YearStart,LocationDesc,Sex,Data_Value
2019,National,,38.6
2019,National,,42.0
2019,National,,38.8
2019,National,,40.7
2019,National,,39.5
2019,National,,33.1
2019,National,,41.6
2019,National,,36.0
2019,National,,33.0
2019,National,,38.6
2019,National,Female,36.3
2019,National,,37.4
2019,National,,43.6
2019,National,,37.2
2019,National,,44.2
2019,National,,40.9
2019,National,Male,42.3
2019,National,,42.9
2019,National,,39.4
2019,National,,36.1
2019,National,,40.5
2019,National,,39.2
2019,Guam,,46.1
2019,Guam,,37.7
2019,Guam,,58.0
2019,Guam,,49.7
2019,Guam,,48.9
2019,Guam,,51.8
2019,Guam,,56.4
2019,Guam,,52.8
2019,Guam,,47.5
2019,Guam,,54.6
2019,Guam,,38.7
2019,Guam,,42.7
2019,Guam,,
2019,Guam,,46.7
2019,Guam,,43.9
2019,Guam,,53.9
2019,Guam,Female,46.4
2019,Guam,,51.9
2019,Guam,,51.0
2019,Guam,,49.1
2019,Guam,,46.1
2019,Guam,,50.3
2019,Guam,Male,51.5
2019,Guam,,
2019,Guam,,32.4
2019,Guam,,
2019,Guam,,49.8
2019,Guam,,49.0
2019,Puerto Rico,,53.1
2019,Puerto Rico,,49.5
2019,Puerto Rico,,52.5
2019,Puerto Rico,,53.9
2019,Puerto Rico,,45.4
2019,Puerto Rico,,53.1
2019,Puerto Rico,,
2019,Puerto Rico,,56.2
2019,Puerto Rico,,54.7
2019,Puerto Rico,,56.2
2019,Puerto Rico,,54.4
2019,Puerto Rico,,47.5
2019,Puerto Rico,,
2019,Puerto Rico,,
2019,Puerto Rico,,48.9
2019,Puerto Rico,,57.0
2019,Puerto Rico,Female,49.7
2019,Puerto Rico,,
2019,Puerto Rico,,55.0
2019,Puerto Rico,,53.4
2019,Puerto Rico,,53.7
2019,Puerto Rico,,57.7
2019,Puerto Rico,Male,57.4
2019,Puerto Rico,,
2019,Puerto Rico,,
2019,Puerto Rico,,
2019,Puerto Rico,,53.4
2019,Puerto Rico,,53.3
2019,Virgin Islands,,
2019,Virgin Islands,,
2019,Virgin Islands,,
2019,Virgin Islands,,
2019,Virgin Islands,,
2019,Virgin Islands,,
2019,Virgin Islands,,
2019,Virgin Islands,,
2019,Virgin Islands,,
2019,Virgin Islands,,
2019,Virgin Islands,,
2019,Virgin Islands,,
2019,Virgin Islands,,
2019,Virgin Islands,,
2019,Virgin Islands,,
2019,Virgin Islands,,
2019,Virgin Islands,Female,
2019,Virgin Islands,,
2019,Virgin Islands,,
2019,Virgin Islands,,
2019,Virgin Islands,,
2019,Virgin Islands,,
2019,Virgin Islands,Male,
2019,Virgin Islands,,
2019,Virgin Islands,,
2019,Virgin Islands,,
2019,Virgin Islands,,
2019,Virgin Islands,,
2019,Alabama,,26.4
2019,Alabama,,20.9
2019,Alabama,,22.5
2019,Alabama,,17.9
2019,Alabama,,13.3
2019,Alabama,,27.1
2019,Alabama,,27.0
2019,Alabama,,20.1
2019,Alabama,,18.5
2019,Alabama,,20.8
2019,Alabama,,23.5
2019,Alabama,,24.2
2019,Alabama,,17.2
2019,Alabama,,
2019,Alabama,,14.5
2019,Alabama,,27.5
2019,Alabama,Female,21.7
2019,Alabama,,
2019,Alabama,,25.4
2019,Alabama,,22.8
2019,Alabama,,35.9
2019,Alabama,,34.2
2019,Alabama,Male,23.0
2019,Alabama,,31.4
2019,Alabama,,19.3
2019,Alabama,,
2019,Alabama,,20.0
2019,Alabama,,22.3
2019,Alaska,,23.8
2019,Alaska,,37.2
2019,Alaska,,13.0
2019,Alaska,,16.1
2019,Alaska,,12.7
2019,Alaska,,28.9
2019,Alaska,,14.2
2019,Alaska,,21.1
2019,Alaska,,14.8
2019,Alaska,,16.0
2019,Alaska,,18.7
2019,Alaska,,17.0
2019,Alaska,,20.9
2019,Alaska,,
2019,Alaska,,12.8
2019,Alaska,,22.1
2019,Alaska,Female,15.8
2019,Alaska,,
2019,Alaska,,22.6
2019,Alaska,,21.4
2019,Alaska,,42.5
2019,Alaska,,19.1
2019,Alaska,Male,21.9
2019,Alaska,,
2019,Alaska,,16.6
2019,Alaska,,
2019,Alaska,,21.1
2019,Alaska,,19.0
2019,Arizona,,30.0
2019,Arizona,,22.6
2019,Arizona,,18.7
2019,Arizona,,17.1
2019,Arizona,,15.9
2019,Arizona,,31.6
2019,Arizona,,17.7
2019,Arizona,,22.3
2019,Arizona,,18.9
2019,Arizona,,20.2
2019,Arizona,,22.7
2019,Arizona,,18.8
2019,Arizona,,15.9
2019,Arizona,,14.3
2019,Arizona,,14.6
2019,Arizona,,25.2
2019,Arizona,Female,19.7
2019,Arizona,,
2019,Arizona,,26.3
2019,Arizona,,28.9
2019,Arizona,,34.9
2019,Arizona,,31.4
2019,Arizona,Male,24.1
2019,Arizona,,27.4
2019,Arizona,,18.9
2019,Arizona,,28.2
2019,Arizona,,20.7
2019,Arizona,,21.9
2019,Arkansas,,19.9
2019,Arkansas,,22.8
2019,Arkansas,,24.5
2019,Arkansas,,19.4
2019,Arkansas,,13.0
2019,Arkansas,,32.6
2019,Arkansas,,22.5
2019,Arkansas,,16.7
2019,Arkansas,,20.1
2019,Arkansas,,22.5
2019,Arkansas,,20.9
2019,Arkansas,,20.2
2019,Arkansas,,
2019,Arkansas,,
2019,Arkansas,,13.2
2019,Arkansas,,27.3
2019,Arkansas,Female,20.2
2019,Arkansas,,
2019,Arkansas,,23.5
2019,Arkansas,,30.3
2019,Arkansas,,29.7
2019,Arkansas,,30.1
2019,Arkansas,Male,23.0
2019,Arkansas,,27.2
2019,Arkansas,,19.7
2019,Arkansas,,18.0
2019,Arkansas,,21.6
2019,Arkansas,,21.6
2019,California,,34.1
2019,California,,27.4
2019,California,,28.4
2019,California,,20.8
2019,California,,15.4
2019,California,,29.3
2019,California,,15.2
2019,California,,26.5
2019,California,,23.7
2019,California,,25.1
2019,California,,20.5
2019,California,,19.9
2019,California,,13.9
2019,California,,18.3
2019,California,,13.8
2019,California,,26.2
2019,California,Female,20.3
2019,California,,
2019,California,,25.5
2019,California,,37.1
2019,California,,34.2
2019,California,,47.0
2019,California,Male,27.7
2019,California,,23.7
2019,California,,15.1
2019,California,,14.1
2019,California,,20.4
2019,California,,23.9
2019,Colorado,,25.4
2019,Colorado,,25.5
2019,Colorado,,23.6
2019,Colorado,,18.8
2019,Colorado,,13.3
2019,Colorado,,25.2
2019,Colorado,,23.2
2019,Colorado,,20.2
2019,Colorado,,17.9
2019,Colorado,,19.6
2019,Colorado,,18.2
2019,Colorado,,17.7
2019,Colorado,,23.6
2019,Colorado,,21.4
2019,Colorado,,12.6
2019,Colorado,,24.9
2019,Colorado,Female,16.8
2019,Colorado,,
2019,Colorado,,23.4
2019,Colorado,,34.0
2019,Colorado,,26.1
2019,Colorado,,39.0
2019,Colorado,Male,22.3
2019,Colorado,,23.4
2019,Colorado,,15.6
2019,Colorado,,
2019,Colorado,,20.0
2019,Colorado,,19.5
2019,Connecticut,,28.5
2019,Connecticut,,25.4
2019,Connecticut,,23.3
2019,Connecticut,,18.4
2019,Connecticut,,12.5
2019,Connecticut,,27.3
2019,Connecticut,,18.9
2019,Connecticut,,22.7
2019,Connecticut,,21.7
2019,Connecticut,,19.8
2019,Connecticut,,15.9
2019,Connecticut,,16.3
2019,Connecticut,,
2019,Connecticut,,12.5
2019,Connecticut,,12.5
2019,Connecticut,,22.8
2019,Connecticut,Female,16.9
2019,Connecticut,,
2019,Connecticut,,25.7
2019,Connecticut,,38.7
2019,Connecticut,,38.7
2019,Connecticut,,38.7
2019,Connecticut,Male,23.0
2019,Connecticut,,24.8
2019,Connecticut,,16.0
2019,Connecticut,,11.8
2019,Connecticut,,18.2
2019,Connecticut,,19.9
2019,Delaware,,26.4
2019,Delaware,,16.4
2019,Delaware,,20.7
2019,Delaware,,20.2
2019,Delaware,,12.6
2019,Delaware,,26.9
2019,Delaware,,20.7
2019,Delaware,,25.0
2019,Delaware,,17.6
2019,Delaware,,18.8
2019,Delaware,,17.9
2019,Delaware,,18.5
2019,Delaware,,
2019,Delaware,,10.4
2019,Delaware,,12.8
2019,Delaware,,27.8
2019,Delaware,Female,16.8
2019,Delaware,,
2019,Delaware,,25.3
2019,Delaware,,39.2
2019,Delaware,,36.9
2019,Delaware,,35.6
2019,Delaware,Male,24.2
2019,Delaware,,25.8
2019,Delaware,,17.2
2019,Delaware,,
2019,Delaware,,17.4
2019,Delaware,,20.3
2019,District of Columbia,,27.5
2019,District of Columbia,,14.6
2019,District of Columbia,,10.8
2019,District of Columbia,,14.4
2019,District of Columbia,,10.9
2019,District of Columbia,,29.1
2019,District of Columbia,,
2019,District of Columbia,,12.6
2019,District of Columbia,,14.7
2019,District of Columbia,,18.7
2019,District of Columbia,,15.8
2019,District of Columbia,,15.4
2019,District of Columbia,,
2019,District of Columbia,,10.6
2019,District of Columbia,,10.6
2019,District of Columbia,,25.6
2019,District of Columbia,Female,14.5
2019,District of Columbia,,
2019,District of Columbia,,28.3
2019,District of Columbia,,23.6
2019,District of Columbia,,31.3
2019,District of Columbia,,26.7
2019,District of Columbia,Male,18.8
2019,District of Columbia,,23.5
2019,District of Columbia,,9.6
2019,District of Columbia,,
2019,District of Columbia,,19.3
2019,District of Columbia,,16.5
2019,Florida,,25.4
2019,Florida,,18.7
2019,Florida,,18.2
2019,Florida,,18.2
2019,Florida,,13.8
2019,Florida,,24.4
2019,Florida,,14.8
2019,Florida,,22.8
2019,Florida,,21.9
2019,Florida,,24.0
2019,Florida,,18.5
2019,Florida,,19.1
2019,Florida,,26.5
2019,Florida,,11.7
2019,Florida,,14.6
2019,Florida,,27.9
2019,Florida,Female,18.5
2019,Florida,,
2019,Florida,,24.0
2019,Florida,,34.7
2019,Florida,,34.6
2019,Florida,,36.9
2019,Florida,Male,24.2
2019,Florida,,30.2
2019,Florida,,14.5
2019,Florida,,29.2
2019,Florida,,18.9
2019,Florida,,21.3
2019,Georgia,,22.8
2019,Georgia,,25.8
2019,Georgia,,18.6
2019,Georgia,,11.7
2019,Georgia,,12.6
2019,Georgia,,19.7
2019,Georgia,,10.8
2019,Georgia,,20.8
2019,Georgia,,19.4
2019,Georgia,,16.1
2019,Georgia,,19.0
2019,Georgia,,19.3
2019,Georgia,,
2019,Georgia,,25.8
2019,Georgia,,11.6
2019,Georgia,,22.5
2019,Georgia,Female,16.6
2019,Georgia,,
2019,Georgia,,24.5
2019,Georgia,,36.4
2019,Georgia,,33.9
2019,Georgia,,32.3
2019,Georgia,Male,21.6
2019,Georgia,,23.4
2019,Georgia,,14.5
2019,Georgia,,8.6
2019,Georgia,,14.9
2019,Georgia,,19.0
2019,Hawaii,,25.0
2019,Hawaii,,23.5
2019,Hawaii,,22.9
2019,Hawaii,,22.1
2019,Hawaii,,18.6
2019,Hawaii,,28.3
2019,Hawaii,,23.2
2019,Hawaii,,21.7
2019,Hawaii,,18.6
2019,Hawaii,,20.9
2019,Hawaii,,21.6
2019,Hawaii,,22.6
2019,Hawaii,,
2019,Hawaii,,24.4
2019,Hawaii,,16.7
2019,Hawaii,,23.4
2019,Hawaii,Female,19.1
2019,Hawaii,,23.1
2019,Hawaii,,27.1
2019,Hawaii,,25.5
2019,Hawaii,,29.7
2019,Hawaii,,26.3
2019,Hawaii,Male,24.8
2019,Hawaii,,26.6
2019,Hawaii,,14.8
2019,Hawaii,,
2019,Hawaii,,21.3
2019,Hawaii,,22.0
2019,Idaho,,21.4
2019,Idaho,,22.9
2019,Idaho,,14.6
2019,Idaho,,17.3
2019,Idaho,,8.7
2019,Idaho,,21.2
2019,Idaho,,12.0
2019,Idaho,,16.5
2019,Idaho,,15.7
2019,Idaho,,16.5
2019,Idaho,,15.4
2019,Idaho,,15.6
2019,Idaho,,15.3
2019,Idaho,,
2019,Idaho,,12.6
2019,Idaho,,19.7
2019,Idaho,Female,14.5
2019,Idaho,,
2019,Idaho,,18.8
2019,Idaho,,24.1
2019,Idaho,,23.1
2019,Idaho,,21.7
2019,Idaho,Male,18.7
2019,Idaho,,
2019,Idaho,,15.8
2019,Idaho,,
2019,Idaho,,16.3
2019,Idaho,,16.6
2019,Illinois,,33.9
2019,Illinois,,32.3
2019,Illinois,,24.2
2019,Illinois,,17.9
2019,Illinois,,16.3
2019,Illinois,,29.8
2019,Illinois,,22.8
2019,Illinois,,24.3
2019,Illinois,,21.7
2019,Illinois,,24.1
2019,Illinois,,23.0
2019,Illinois,,19.9
2019,Illinois,,
2019,Illinois,,17.8
2019,Illinois,,14.7
2019,Illinois,,24.9
2019,Illinois,Female,20.2
2019,Illinois,,
2019,Illinois,,27.6
2019,Illinois,,42.8
2019,Illinois,,36.8
2019,Illinois,,43.9
2019,Illinois,Male,26.9
2019,Illinois,,31.1
2019,Illinois,,17.7
2019,Illinois,,
2019,Illinois,,21.9
2019,Illinois,,23.4
2019,Indiana,,24.2
2019,Indiana,,27.1
2019,Indiana,,21.7
2019,Indiana,,16.6
2019,Indiana,,14.3
2019,Indiana,,30.0
2019,Indiana,,21.1
2019,Indiana,,21.9
2019,Indiana,,20.0
2019,Indiana,,20.6
2019,Indiana,,19.8
2019,Indiana,,18.0
2019,Indiana,,
2019,Indiana,,19.4
2019,Indiana,,15.1
2019,Indiana,,24.3
2019,Indiana,Female,18.6
2019,Indiana,,
2019,Indiana,,24.7
2019,Indiana,,39.5
2019,Indiana,,35.3
2019,Indiana,,32.6
2019,Indiana,Male,24.1
2019,Indiana,,30.8
2019,Indiana,,19.1
2019,Indiana,,21.9
2019,Indiana,,18.5
2019,Indiana,,21.3
2019,Iowa,,28.8
2019,Iowa,,25.8
2019,Iowa,,24.9
2019,Iowa,,20.3
2019,Iowa,,17.3
2019,Iowa,,31.1
2019,Iowa,,26.1
2019,Iowa,,23.9
2019,Iowa,,21.6
2019,Iowa,,20.7
2019,Iowa,,21.1
2019,Iowa,,20.3
2019,Iowa,,
2019,Iowa,,17.6
2019,Iowa,,16.4
2019,Iowa,,26.5
2019,Iowa,Female,20.0
2019,Iowa,,
2019,Iowa,,25.2
2019,Iowa,,39.2
2019,Iowa,,32.2
2019,Iowa,,35.4
2019,Iowa,Male,25.6
2019,Iowa,,28.1
2019,Iowa,,21.7
2019,Iowa,,
2019,Iowa,,22.7
2019,Iowa,,22.7
2019,Kansas,,21.9
2019,Kansas,,23.6
2019,Kansas,,19.5
2019,Kansas,,19.8
2019,Kansas,,14.1
2019,Kansas,,29.2
2019,Kansas,,18.8
2019,Kansas,,20.1
2019,Kansas,,16.9
2019,Kansas,,19.0
2019,Kansas,,19.7
2019,Kansas,,17.2
2019,Kansas,,16.1
2019,Kansas,,26.5
2019,Kansas,,13.7
2019,Kansas,,23.8
2019,Kansas,Female,17.0
2019,Kansas,,
2019,Kansas,,22.9
2019,Kansas,,24.6
2019,Kansas,,31.9
2019,Kansas,,31.6
2019,Kansas,Male,23.0
2019,Kansas,,33.3
2019,Kansas,,18.3
2019,Kansas,,
2019,Kansas,,20.0
2019,Kansas,,20.0
2019,Kentucky,,27.0
2019,Kentucky,,22.0
2019,Kentucky,,16.4
2019,Kentucky,,15.4
2019,Kentucky,,14.2
2019,Kentucky,,25.5
2019,Kentucky,,22.1
2019,Kentucky,,16.6
2019,Kentucky,,13.6
2019,Kentucky,,17.7
2019,Kentucky,,23.2
2019,Kentucky,,22.1
2019,Kentucky,,
2019,Kentucky,,
2019,Kentucky,,13.5
2019,Kentucky,,21.8
2019,Kentucky,Female,17.0
2019,Kentucky,,
2019,Kentucky,,21.9
2019,Kentucky,,22.8
2019,Kentucky,,28.9
2019,Kentucky,,28.2
2019,Kentucky,Male,22.6
2019,Kentucky,,20.2
2019,Kentucky,,19.3
2019,Kentucky,,
2019,Kentucky,,18.4
2019,Kentucky,,19.7
2019,Louisiana,,28.8
2019,Louisiana,,28.6
2019,Louisiana,,29.7
2019,Louisiana,,21.6
2019,Louisiana,,18.7
2019,Louisiana,,32.3
2019,Louisiana,,36.7
2019,Louisiana,,24.2
2019,Louisiana,,20.3
2019,Louisiana,,26.3
2019,Louisiana,,26.3
2019,Louisiana,,25.9
2019,Louisiana,,13.1
2019,Louisiana,,
2019,Louisiana,,18.1
2019,Louisiana,,28.0
2019,Louisiana,Female,23.9
2019,Louisiana,,
2019,Louisiana,,30.6
2019,Louisiana,,33.2
2019,Louisiana,,31.7
2019,Louisiana,,30.9
2019,Louisiana,Male,27.3
2019,Louisiana,,35.5
2019,Louisiana,,20.7
2019,Louisiana,,
2019,Louisiana,,23.2
2019,Louisiana,,25.6
2019,Maine,,18.1
2019,Maine,,14.8
2019,Maine,,11.8
2019,Maine,,9.7
2019,Maine,,8.3
2019,Maine,,17.0
2019,Maine,,13.2
2019,Maine,,14.4
2019,Maine,,11.2
2019,Maine,,12.2
2019,Maine,,12.5
2019,Maine,,10.6
2019,Maine,,4.6
2019,Maine,,
2019,Maine,,8.3
2019,Maine,,14.0
2019,Maine,Female,10.7
2019,Maine,,
2019,Maine,,15.6
2019,Maine,,23.1
2019,Maine,,21.3
2019,Maine,,17.2
2019,Maine,Male,14.4
2019,Maine,,
2019,Maine,,12.3
2019,Maine,,
2019,Maine,,12.3
2019,Maine,,12.5
2019,Maryland,,29.6
2019,Maryland,,26.9
2019,Maryland,,24.8
2019,Maryland,,19.5
2019,Maryland,,14.6
2019,Maryland,,33.2
2019,Maryland,,14.9
2019,Maryland,,26.3
2019,Maryland,,21.8
2019,Maryland,,18.9
2019,Maryland,,16.8
2019,Maryland,,16.4
2019,Maryland,,15.4
2019,Maryland,,19.3
2019,Maryland,,14.8
2019,Maryland,,29.2
2019,Maryland,Female,17.7
2019,Maryland,,
2019,Maryland,,24.4
2019,Maryland,,39.2
2019,Maryland,,31.6
2019,Maryland,,42.7
2019,Maryland,Male,25.3
2019,Maryland,,28.3
2019,Maryland,,15.2
2019,Maryland,,22.1
2019,Maryland,,20.5
2019,Maryland,,21.3
2019,Massachusetts,,25.6
2019,Massachusetts,,19.5
2019,Massachusetts,,15.2
2019,Massachusetts,,11.4
2019,Massachusetts,,9.5
2019,Massachusetts,,18.3
2019,Massachusetts,,14.2
2019,Massachusetts,,16.7
2019,Massachusetts,,15.0
2019,Massachusetts,,12.3
2019,Massachusetts,,14.8
2019,Massachusetts,,16.2
2019,Massachusetts,,
2019,Massachusetts,,13.6
2019,Massachusetts,,10.4
2019,Massachusetts,,19.4
2019,Massachusetts,Female,13.4
2019,Massachusetts,,
2019,Massachusetts,,18.7
2019,Massachusetts,,34.6
2019,Massachusetts,,31.8
2019,Massachusetts,,33.4
2019,Massachusetts,Male,17.8
2019,Massachusetts,,21.0
2019,Massachusetts,,12.6
2019,Massachusetts,,
2019,Massachusetts,,14.1
2019,Massachusetts,,15.5
2019,Michigan,,23.0
2019,Michigan,,26.3
2019,Michigan,,19.4
2019,Michigan,,19.0
2019,Michigan,,15.6
2019,Michigan,,28.3
2019,Michigan,,15.3
2019,Michigan,,21.5
2019,Michigan,,17.1
2019,Michigan,,20.9
2019,Michigan,,19.1
2019,Michigan,,19.4
2019,Michigan,,22.3
2019,Michigan,,13.7
2019,Michigan,,16.9
2019,Michigan,,23.4
2019,Michigan,Female,16.8
2019,Michigan,,
2019,Michigan,,24.4
2019,Michigan,,23.2
2019,Michigan,,31.3
2019,Michigan,,28.0
2019,Michigan,Male,24.8
2019,Michigan,,29.1
2019,Michigan,,19.6
2019,Michigan,,10.7
2019,Michigan,,18.6
2019,Michigan,,20.7
2019,Minnesota,,27.3
2019,Minnesota,,23.8
2019,Minnesota,,23.7
2019,Minnesota,,18.9
2019,Minnesota,,15.7
2019,Minnesota,,28.8
2019,Minnesota,,19.6
2019,Minnesota,,23.8
2019,Minnesota,,17.8
2019,Minnesota,,21.0
2019,Minnesota,,18.2
2019,Minnesota,,17.6
2019,Minnesota,,32.6
2019,Minnesota,,25.5
2019,Minnesota,,14.6
2019,Minnesota,,23.8
2019,Minnesota,Female,17.7
2019,Minnesota,,
2019,Minnesota,,25.7
2019,Minnesota,,43.2
2019,Minnesota,,31.2
2019,Minnesota,,38.2
2019,Minnesota,Male,23.6
2019,Minnesota,,30.6
2019,Minnesota,,18.3
2019,Minnesota,,18.5
2019,Minnesota,,19.1
2019,Minnesota,,20.6
2019,Mississippi,,25.3
2019,Mississippi,,21.4
2019,Mississippi,,22.0
2019,Mississippi,,16.2
2019,Mississippi,,15.6
2019,Mississippi,,20.4
2019,Mississippi,,
2019,Mississippi,,19.7
2019,Mississippi,,21.1
2019,Mississippi,,22.4
2019,Mississippi,,22.7
2019,Mississippi,,28.8
2019,Mississippi,,
2019,Mississippi,,
2019,Mississippi,,16.7
2019,Mississippi,,26.8
2019,Mississippi,Female,22.5
2019,Mississippi,,
2019,Mississippi,,26.1
2019,Mississippi,,
2019,Mississippi,,36.3
2019,Mississippi,,35.8
2019,Mississippi,Male,23.4
2019,Mississippi,,30.1
2019,Mississippi,,18.4
2019,Mississippi,,
2019,Mississippi,,18.2
2019,Mississippi,,22.9
2019,Missouri,,24.8
2019,Missouri,,22.7
2019,Missouri,,18.1
2019,Missouri,,15.5
2019,Missouri,,14.4
2019,Missouri,,23.3
2019,Missouri,,34.4
2019,Missouri,,16.5
2019,Missouri,,16.3
2019,Missouri,,22.3
2019,Missouri,,18.6
2019,Missouri,,18.4
2019,Missouri,,17.2
2019,Missouri,,
2019,Missouri,,13.5
2019,Missouri,,21.9
2019,Missouri,Female,16.6
2019,Missouri,,
2019,Missouri,,22.6
2019,Missouri,,19.9
2019,Missouri,,24.5
2019,Missouri,,23.7
2019,Missouri,Male,21.6
2019,Missouri,,27.6
2019,Missouri,,17.8
2019,Missouri,,
2019,Missouri,,18.8
2019,Missouri,,19.0
2019,Montana,,21.3
2019,Montana,,17.8
2019,Montana,,17.4
2019,Montana,,15.0
2019,Montana,,11.5
2019,Montana,,21.9
2019,Montana,,19.6
2019,Montana,,16.3
2019,Montana,,16.1
2019,Montana,,15.8
2019,Montana,,16.6
2019,Montana,,16.3
2019,Montana,,18.0
2019,Montana,,
2019,Montana,,13.7
2019,Montana,,21.3
2019,Montana,Female,15.0
2019,Montana,,
2019,Montana,,17.4
2019,Montana,,18.1
2019,Montana,,22.2
2019,Montana,,22.1
2019,Montana,Male,18.9
2019,Montana,,
2019,Montana,,16.6
2019,Montana,,
2019,Montana,,18.1
2019,Montana,,16.9
2019,Nebraska,,28.6
2019,Nebraska,,23.9
2019,Nebraska,,19.7
2019,Nebraska,,18.9
2019,Nebraska,,14.3
2019,Nebraska,,27.0
2019,Nebraska,,23.3
2019,Nebraska,,21.2
2019,Nebraska,,20.1
2019,Nebraska,,20.3
2019,Nebraska,,19.3
2019,Nebraska,,18.6
2019,Nebraska,,25.4
2019,Nebraska,,17.1
2019,Nebraska,,13.7
2019,Nebraska,,24.1
2019,Nebraska,Female,18.4
2019,Nebraska,,
2019,Nebraska,,25.2
2019,Nebraska,,39.7
2019,Nebraska,,33.7
2019,Nebraska,,37.5
2019,Nebraska,Male,23.1
2019,Nebraska,,30.1
2019,Nebraska,,18.3
2019,Nebraska,,
2019,Nebraska,,19.0
2019,Nebraska,,20.8
2019,Nevada,,31.9
2019,Nevada,,33.6
2019,Nevada,,18.9
2019,Nevada,,17.9
2019,Nevada,,18.4
2019,Nevada,,29.2
2019,Nevada,,14.6
2019,Nevada,,30.5
2019,Nevada,,27.8
2019,Nevada,,21.8
2019,Nevada,,26.3
2019,Nevada,,17.8
2019,Nevada,,
2019,Nevada,,24.8
2019,Nevada,,17.4
2019,Nevada,,33.6
2019,Nevada,Female,23.1
2019,Nevada,,
2019,Nevada,,29.1
2019,Nevada,,39.1
2019,Nevada,,31.1
2019,Nevada,,41.5
2019,Nevada,Male,27.3
2019,Nevada,,26.1
2019,Nevada,,19.2
2019,Nevada,,
2019,Nevada,,20.2
2019,Nevada,,25.2
2019,New Hampshire,,21.5
2019,New Hampshire,,22.0
2019,New Hampshire,,18.0
2019,New Hampshire,,16.1
2019,New Hampshire,,10.1
2019,New Hampshire,,20.9
2019,New Hampshire,,
2019,New Hampshire,,21.6
2019,New Hampshire,,13.4
2019,New Hampshire,,13.3
2019,New Hampshire,,15.5
2019,New Hampshire,,14.2
2019,New Hampshire,,
2019,New Hampshire,,
2019,New Hampshire,,11.2
2019,New Hampshire,,19.8
2019,New Hampshire,Female,14.4
2019,New Hampshire,,
2019,New Hampshire,,21.0
2019,New Hampshire,,
2019,New Hampshire,,28.9
2019,New Hampshire,,24.3
2019,New Hampshire,Male,17.8
2019,New Hampshire,,
2019,New Hampshire,,15.5
2019,New Hampshire,,10.9
2019,New Hampshire,,15.2
2019,New Hampshire,,16.0
2019,New Jersey,,
2019,New Jersey,,
2019,New Jersey,,
2019,New Jersey,,
2019,New Jersey,,
2019,New Jersey,,
2019,New Jersey,,
2019,New Jersey,,
2019,New Jersey,,
2019,New Jersey,,
2019,New Jersey,,
2019,New Jersey,,
2019,New Jersey,,
2019,New Jersey,,
2019,New Jersey,,
2019,New Jersey,,
2019,New Jersey,Female,
2019,New Jersey,,
2019,New Jersey,,
2019,New Jersey,,
2019,New Jersey,,
2019,New Jersey,,
2019,New Jersey,Male,
2019,New Jersey,,
2019,New Jersey,,
2019,New Jersey,,
2019,New Jersey,,
2019,New Jersey,,
2019,New Mexico,,27.7
2019,New Mexico,,28.3
2019,New Mexico,,22.2
2019,New Mexico,,19.8
2019,New Mexico,,16.8
2019,New Mexico,,29.3
2019,New Mexico,,18.4
2019,New Mexico,,23.5
2019,New Mexico,,19.5
2019,New Mexico,,24.7
2019,New Mexico,,22.6
2019,New Mexico,,23.7
2019,New Mexico,,19.7
2019,New Mexico,,
2019,New Mexico,,16.2
2019,New Mexico,,25.6
2019,New Mexico,Female,22.4
2019,New Mexico,,
2019,New Mexico,,27.9
2019,New Mexico,,27.9
2019,New Mexico,,30.6
2019,New Mexico,,35.9
2019,New Mexico,Male,24.9
2019,New Mexico,,32.4
2019,New Mexico,,19.3
2019,New Mexico,,
2019,New Mexico,,20.4
2019,New Mexico,,23.7
2019,New York,,27.9
2019,New York,,26.4
2019,New York,,23.2
2019,New York,,17.4
2019,New York,,14.3
2019,New York,,28.9
2019,New York,,26.3
2019,New York,,22.2
2019,New York,,20.4
2019,New York,,20.6
2019,New York,,21.6
2019,New York,,19.2
2019,New York,,26.1
2019,New York,,20.4
2019,New York,,14.8
2019,New York,,25.6
2019,New York,Female,18.8
2019,New York,,
2019,New York,,25.0
2019,New York,,35.1
2019,New York,,33.8
2019,New York,,36.6
2019,New York,Male,24.8
2019,New York,,28.6
2019,New York,,16.0
2019,New York,,24.1
2019,New York,,20.4
2019,New York,,21.7
2019,North Carolina,,26.7
2019,North Carolina,,15.3
2019,North Carolina,,17.3
2019,North Carolina,,14.3
2019,North Carolina,,8.6
2019,North Carolina,,18.3
2019,North Carolina,,11.7
2019,North Carolina,,15.3
2019,North Carolina,,14.2
2019,North Carolina,,16.8
2019,North Carolina,,17.5
2019,North Carolina,,19.8
2019,North Carolina,,21.3
2019,North Carolina,,17.6
2019,North Carolina,,10.3
2019,North Carolina,,22.7
2019,North Carolina,Female,16.1
2019,North Carolina,,
2019,North Carolina,,21.6
2019,North Carolina,,34.4
2019,North Carolina,,25.1
2019,North Carolina,,32.7
2019,North Carolina,Male,18.2
2019,North Carolina,,21.3
2019,North Carolina,,13.8
2019,North Carolina,,
2019,North Carolina,,13.8
2019,North Carolina,,17.1
2019,North Dakota,,30.8
2019,North Dakota,,31.3
2019,North Dakota,,21.5
2019,North Dakota,,18.6
2019,North Dakota,,17.5
2019,North Dakota,,30.4
2019,North Dakota,,17.7
2019,North Dakota,,23.9
2019,North Dakota,,16.8
2019,North Dakota,,23.8
2019,North Dakota,,19.4
2019,North Dakota,,19.9
2019,North Dakota,,29.9
2019,North Dakota,,
2019,North Dakota,,16.9
